,PAYMENT_ID,USER_ID,PAYMENT_DATE,PAYEE_NAME,SCHEDULE_TYPE,GTV,NET_REVENUE,REVENUE,PAYEE_NAME_WITHOUT_NUMBERS
1054,da6bdd36ab48b4106c1ba23a6503d9aa,59684,2024-05-15,52606_X-TREME AUTO PTE LTD,recurring,947.975,11.9672364,24.64735,x-treme auto pte ltd
1055,74a0f4e7930e37bf8b0f84be590ac824,26983,2024-10-24,250821_SHALOM INTERNATIONAL MOVERS (EUROPE) PTE. LTD,one off,1289.246,6.2869702,22.9485788,shalom international movers (europe) pte. ltd
1056,c294e701dadae9f945d18418fd3c347c,151099,2024-10-14,158038_NEWCON ENGINEERING PTE LTD,one off,492.947,4.512361,11.0950994,newcon engineering pte ltd
1057,0ca3dcd56b7c6b96a496f2748fab4203,5966,2024-01-22,78119_EESC-HEC PARIS,one off,9064.6658746,65.3116856,206.810226,eesc-hec paris
1058,3bb1f4ef2837925cdce96dff316320a9,22302,2024-09-16,127611_SCHOLAR BASKETBALL PTE. LTD.,one off,750.7962,6.939177,16.8967064,scholar basketball pte. ltd.
1059,af64404c6b73d00b05f3bf2794c2dd23,105943,2024-07-22,97759_Yu Yi Optic LLP,one off,1490.97508,6.2490512,25.7925038,yu yi optic llp
1060,7df3b017db6653e7ededc3ee52a6162f,148980,2024-02-02,169203_PW CONCEPTS PTE. LTD.,one off,477.7794,-0.3867738,10.7538284,pw concepts pte. ltd.
1061,f25e8d8d25d88842f81c166ec62fd33d,61908,2024-08-12,231069_Jia Ju Pte. Ltd.,one off,3640.224,46.7086242,94.645824,jia ju pte. ltd.
1062,057f5b646bbeb3cb36f1091edbaf1d13,143139,2023-11-09,149011_RELISHING ROOTS,one off,971.5757856,-1.5774304,31.7685382,relishing roots
1063,5acaf4112cb8280704c8c50178da3c2a,3415,2024-01-08,162842_ISUPPLY INTERNATIONAL F&B PTE. LTD.,one off,1403.6248716,4.626118,23.1609252,isupply international f&b pte. ltd.
1064,f32c6dd3fd9e6915de1ee0dc2bc0989a,151739,2024-09-11,238843_Lift Works Pte Ltd,one off,247.99026,1.0541482,4.4137716,lift works pte ltd
1065,7d59f600bab83e504d7b442e98c1a30c,111514,2023-10-26,140159_EXXONMOBIL ASIA PACIFIC PTE LTD,one off,99.4387856,-0.227514,2.237221,exxonmobil asia pacific pte ltd
1066,a8e1e18f8377534293f9fc06804ab99c,159634,2024-03-06,175461_Artgrain Studio Pte Ltd,one off,288.1844,-0.303352,6.484149,artgrain studio pte ltd
1067,ae90b42d35a9cb0d965bbd19730464eb,84175,2024-01-15,89412_The Trustees of Princeton University,one off,37762.3111082,347.3228724,939.4508088,the trustees of princeton university
1068,63863e91add0e07a3552dfd12d2e8241,2413,2024-02-07,156262_Chinese Swimming Club,one off,886.0001864,4.1862576,15.9487314,chinese swimming club
1069,a92c9b2557d354715e2b016e41c57209,187926,2024-07-02,218725_HONG GUAN RENOVATIONS & CONSTRUCTION PTE. LTD.,one off,3033.52,-9.2825712,60.6704,hong guan renovations & construction pte. ltd.
1070,dd35c16f446d0db5aeead462025607f7,97987,2023-10-17,90657_Punggol-Northshore Drive Learning Centre,recurring,364.0224,1.782193,6.7344144,punggol-northshore drive learning centre
1071,9bf2c83b0a5c364190438e6d5f5723f7,84704,2024-04-09,94912_Luce Maintenance Group Pte.Ltd.,one off,223.191234,1.9490366,5.0204756,luce maintenance group pte.ltd.
1072,ecf58c7957269c2e939e9c23a66bd776,213335,2024-07-29,226832_DATS AUTO PTE LTD,one off,505.08108,4.626118,11.3681162,dats auto pte ltd
1073,e947aefc9a6c64418c3ad95ac8d33921,148013,2024-10-11,150280_Ministry of Manpower,recurring,45.5028,0.1213408,0.8418018,ministry of manpower
1074,66ef3374821bf150944bd33292aa8453,25994,2024-05-14,190472_SENGKANG TOWN COUNCIL,recurring,98.5894,0.4019414,1.8276958,sengkang town council
1075,3ef506d316bda3e7a5be423cf42c5573,171759,2024-07-30,227510_Living Designs Bali (PT. Sri Bumi Biji),one off,1252.8285924,0.5460336,44.934015,living designs bali (pt. sri bumi biji)
1076,8c9df2d068a62b919d97a50bc28ab423,159431,2024-02-20,168191_P & C Maintenance Services Pte. Ltd,recurring,63.70392,0.7507962,2.578492,p & c maintenance services pte. ltd
1077,1a1f832ea778468982ff7f9dbf49f020,126776,2024-04-11,186083_tkc builders ptd ltd,one off,204.7626,1.782193,4.6109504,tkc builders ptd ltd
1078,4c8ba4bf6f9990bbf6c1abfb21f8e51e,227733,2024-08-29,236119_SCORPIEN SPORTS,one off,652.2068,-8.4786884,0.0,scorpien sports
1079,f3338203299e65709881c0b9292ab9e5,35835,2023-11-28,36267_YEAP TRANSPORT PTE LTD,one off,1793.5231972,22.7665676,46.6327862,yeap transport pte ltd
1080,ae642804dc163de419218f9a29e41c6b,15722,2023-10-26,20068_Singapore Polo Club,one off,151.676,0.5915364,2.730168,singapore polo club
1081,039bdeacaef5cc52f890c9b43a38827b,20248,2024-11-05,70160_PLANTWERKZ PTE LTD,one off,723.304925,0.3185196,10.4883954,plantwerkz pte ltd
1082,aed3e144dd7f14f153a50013192a1da7,240380,2024-10-22,252233_Porsche Singapore Pte Ltd,one off,25784.92,-3.9966626,580.1607,porsche singapore pte ltd
1083,4554c4b3fa67aa8403611da84e579a14,107748,2024-11-06,256396_LIP GOLF PTE LTD,one off,2237.221,-3.5568022,39.8225338,lip golf pte ltd
1084,fff620727d09d7b33c58ea36193f4aee,171695,2024-07-30,227586_ClimaShield Solutions Pte Ltd,one off,1231.0630864,15.7136336,32.0112198,climashield solutions pte ltd
1085,dc107efefbefcfbdf0fed139c1504542,7801,2023-12-06,155651_PROPNEX REALTY PTE. LTD. ,one off,3112.39152,15.015924,56.0215306,propnex realty pte. ltd. 
1086,f3b399ea153166252fbaec3e5a59a7a4,18111,2024-08-20,233036_URSAWHITE LLP,one off,93.811606,1.213408,2.578492,ursawhite llp
1087,fc718d8c43fc22c17317d52eaa447d27,193335,2024-04-28,191835_Rightmann Properties & Consultants,one off,7887.152,100.5460204,205.065952,rightmann properties & consultants
1088,beb8714ed57ea8f64d3dba09f5aed1ac,145235,2024-11-06,244033_MET INTERIOR,one off,14610.759485,134.4152712,328.7425624,met interior
1089,2a48e7bad6090c8909b2b210420a215d,3415,2024-03-14,171884_Peachy Planners Pte Ltd,one off,2037.160356,6.7723334,33.6114016,peachy planners pte ltd
1090,dad4c72cbd0efb8688d4d51f4c67af6d,139359,2024-07-16,177319_NEW CREATION CHURCH - TITHE,recurring,151.676,0.6977096,2.806006,new creation church - tithe
1091,0d46eed276bfc61c91bbb97bc5a20fd1,111514,2024-05-20,147662_SUN CITY MAINTENANCE PTE. LTD.,one off,1496.207902,4.17109,49.3781218,sun city maintenance pte. ltd.
1092,e9d3851c736cfe79877bef9019472fb6,46435,2024-10-03,183638_NL ACADEMY SDN BHD,one off,1659.828387,19.679961,59.760344,nl academy sdn bhd
1093,cfb7f9a474273935963298b719515ceb,179396,2024-04-16,179883_Kinetic Holdings Pte Ltd,recurring,427.081697,2.161383,7.9023196,kinetic holdings pte ltd
1094,62f0a6506f447f06eb35e64d2349db6d,20325,2024-10-16,35805_SJII ELEMENTARY SCHOOL,one off,17526.92018,225.4132874,455.7029582,sjii elementary school
1095,d2f3d82b8ac07e7aaf7817fe97399bc3,41839,2024-10-03,233697_MINISTRY OF BLIND,recurring,1198.543752,6.0518724,22.1750312,ministry of blind
1096,af77088964d6cc216014b6f7b4704ee2,192117,2024-10-29,252313_Yeap Transport Pte Ltd,one off,1369.8921292,13.044136,30.8205632,yeap transport pte ltd
1097,5066f299284a2513ba30aaf5b57645bb,3044,2024-08-27,137703_ STEADFAST TRANSPORT SERVICE,recurring,125.1327,0.5536174,2.313059, steadfast transport service
1098,8efcad46e4214825c762b7966c98618b,111514,2024-10-01,141918_WhizTech PC Solutions,recurring,174.4274,-0.2881844,3.2306988,whiztech pc solutions
1099,3bd2d0c9b2586a7d398abf4493c7fd28,115679,2023-12-18,134980_Strength Ave LLP,one off,546.0336,2.5254054,9.8286048,strength ave llp
1100,05aa69625d9c0f12e37dbc70b5d7c4dd,31495,2024-06-06,115941_Singapore Academy of Law,one off,223.191234,1.971788,5.0204756,singapore academy of law
1101,0dc365ba1b071f2846c6577961c55362,155385,2024-01-05,162738_Propnex Realty Pte Ltd,one off,4914.3024,45.616557,110.571804,propnex realty pte ltd
1102,74aa57469ed9f023a15687e7b75360ac,111514,2024-03-18,164703_23 COMM SERVICES,one off,265.433,0.5384498,8.759289,23 comm services
1103,1011ca6ede4c2bfc071a5d80c038eb6b,68068,2024-05-08,61353_THE TANGLIN CLUB,recurring,793.568832,4.1255872,14.6822368,the tanglin club
1104,d22f250ebce59827947163984147db8e,155098,2023-11-27,153287_Conqueror Print,one off,997.6033872,9.1612304,22.448048,conqueror print
1105,9a6607539062ff65c7b5289f113b92f1,15625,2024-07-31,225534_ERA Realty Network Pte Ltd,recurring,4240.5272728,23.0320006,78.4468272,era realty network pte ltd
1106,da590b73bef7dc9500df1a85f5b9782c,211768,2024-07-23,225579_FOSSA CHOCOLATE PTE. LTD.,one off,471.181494,-10.7993312,0.0,fossa chocolate pte. ltd.
1107,908a387b95fb337b6f4412587eabdd12,3415,2024-09-09,162257_OH EVENT PTE. LTD.,one off,27526.91886,95.9047348,454.193782,oh event pte. ltd.
1108,4e8b8a7925d488cb9ac6dec75f3612c6,7965,2024-01-18,161856_Propnex Realty Pte Ltd,one off,20926.73772,81.108741,355.756058,propnex realty pte ltd
1109,9291d936c276a2aa03950c308cdadabc,149044,2023-11-28,147656_CYCLE & CARRIAGE LEASING PTE. LTD.,recurring,1895.95,-1.0313968,42.658875,cycle & carriage leasing pte. ltd.
1110,5475dc77690f8724e3aa8e139b766ecc,206720,2024-10-28,221314_Mind Stretcher Learning Centre (Rivervale) Pte Ltd,recurring,361.2391454,1.9187014,6.6813278,mind stretcher learning centre (rivervale) pte ltd
1111,b1df0b47f0daf37d438bc9c4bc4119af,97987,2023-11-02,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,recurring,232.82266,1.1224024,4.3075984,nirvana memorial garden pte. ltd.
1112,ec9a1567a255a0e6d589209feef535d8,4603,2024-07-23,86903_St. Lukes Eldercare Ltd,one off,778.059961,2.9652658,13.2261472,st. lukes eldercare ltd
1113,455f693859aba878c53af31850480fc7,183579,2024-09-09,194740_BUBBLES 'N SPLASHES SWIM SCHOOL,one off,303.352,2.7225842,6.82542,bubbles 'n splashes swim school
1114,874e559037eeda6c3da7d94603e37ded,9021,2023-10-05,89046_KMAC INTERNATIONAL PTE. LTD.,recurring,303.352,1.4636734,5.612012,kmac international pte. ltd.
1115,5db3510deed2a970aa143ddff212f6e4,148013,2024-09-11,150280_Ministry of Manpower,recurring,45.5028,0.1213408,0.8418018,ministry of manpower
1116,508497bcce26d460fa6a40772682272b,143418,2024-08-20,232045_Chrome Hearts UK Limited,one off,8836.6285924,-34.7565554,180.8281272,chrome hearts uk limited
1117,ca916179d7ee79d7fbb0d30e081b80bb,100966,2024-05-27,93925_The Ideal Greenery,recurring,341.271,1.706355,6.3173054,the ideal greenery
1118,14ae2b29f17af60cadb412057cb31f48,196707,2024-07-15,199066_Amahs On Wheels Pte Ltd,one off,198.392208,1.744274,4.4668582,amahs on wheels pte ltd
1119,0689cf5d9db7bc7342118b6c8ff4abbf,206252,2024-06-18,212984_TESLA MOTORS SINGAPORE PRIVATE LIMITED,one off,875.17052,-21.9247658,0.0,tesla motors singapore private limited
1120,7258f3646607f87a698cda216dc30e6f,6544,2024-08-23,234444_CANOPEA DESIGN,one off,6583.5422828,-21.955101,144.0997838,canopea design
1121,2731309ef4a40e96785f807b0fe68a96,102662,2024-08-12,223628_CEYSING TRADING PTE LTD,one off,134.1725896,-0.1365084,3.488548,ceysing trading pte ltd
1122,968a0b39d3d408ea111319322e2c71fa,174685,2024-10-28,175110_Throne landscape & construction pte Ltd ,recurring,265.433,3.3444558,6.901258,throne landscape & construction pte ltd 
1123,2c201d5db99b5ea61ed2491c2958b60a,14692,2024-10-22,142076_CREV Consultancy Pte Ltd,recurring,1365.084,17.7157568,35.492184,crev consultancy pte ltd
1124,3a465589eb410143873318894ca64190,102211,2023-10-10,144192_HAPPIE SG PTE. LTD.,one off,1052.63144,9.5631718,23.6842074,happie sg pte. ltd.
1125,201018dce2d00be76e35087e39b8facc,175540,2024-02-15,171647_Edelweiss Kindergarten,one off,644.623,-8.4483532,0.0,edelweiss kindergarten
1126,33f692a3820d780ccd33e15a81a0bb29,164662,2024-10-28,160814_Advante Consulting Pte Ltd,one off,643.86462,3.2003636,11.5880464,advante consulting pte ltd
1127,a937d47cd9cca0566ddecb65e3d9d9db,180967,2024-08-26,234848_ASIA MARINE YACHT SERVICES LIMITED,one off,571.2193998,0.8418018,18.8229916,asia marine yacht services limited
1128,4e3ba169778cfac8289b0878a7d9585a,148657,2024-05-30,144193_NEPTUNE COURT OWNERS ASSOCIATION,recurring,171.9323298,0.7887152,3.1776122,neptune court owners association
1129,484367ad765693329c19dc5d1e685b18,221617,2024-09-19,230145_Uncle Lin Transport,one off,530.866,2.616411,9.555588,uncle lin transport
1130,82bc25f09633b8c32f139a4a9ec82777,199322,2024-09-25,243617_OOM Wonen in het Buitenland-verzekering,one off,209.426637,-4.0345816,1.1830728,oom wonen in het buitenland-verzekering
1131,70220f467ca1fc0b444d15f097d2c9bc,149011,2024-05-08,165172_Sydney Realty Group Pty Ltd,one off,2300.6064004,18.1859524,69.5661974,sydney realty group pty ltd
1132,e5346457ce5547a1887ada5d2108cda3,31695,2024-01-25,117000_Chong Aik International Pte Ltd,recurring,315.48608,1.5622628,5.839526,chong aik international pte ltd
1133,d77b7091145abad7547e8b764515da47,9384,2024-10-01,174225_RS Transport Services,recurring,128.9246,1.4940086,3.3520396,rs transport services
1134,e36cbb38d23a8c4f6bef3297f1dbd191,18610,2024-01-31,149184_Live True Pte Ltd,one off,2502.654,-1.3119974,56.309715,live true pte ltd
1135,eefe349d8ebffb631395d05f685da713,80026,2024-10-22,148835_Surge Plus Pte Ltd,recurring,477.7794,2.5860758,8.8427108,surge plus pte ltd
1136,6e27b33e76d4dc9dab39fb5f99e39c53,192055,2024-05-27,198002_OH EVENT PTE. LTD.,one off,39050.199608,-225.807645,663.8555168,oh event pte. ltd.
1137,f4de17ae0ed984fd0b3b474e9d200eed,118682,2023-10-19,140576_RAFFLES TOWN CLUB PTE LTD,one off,107.386608,0.227514,1.7746092,raffles town club pte ltd
1138,24a4876f2ca51a254cff21d00a91a8ff,37330,2024-08-06,229762_The Smart Series Pte Ltd,one off,689.101987,2.616411,11.716971,the smart series pte ltd
1139,35ab0e2f1dfd846ca3001cbccadd65d2,128867,2023-10-02,142564_Propnex Realty Pte Ltd,one off,1638.1008,-1.0844834,36.857268,propnex realty pte ltd
1140,b138f516dd5ba9bf6123bcbbd22dfc20,28598,2024-10-04,246741_CELSIUS EQUIPMENT PTE LTD,one off,867.96591,0.9252236,12.589108,celsius equipment pte ltd
1141,77e5a9cb659c22d6684d32dd8c755df2,186901,2024-09-17,183830_New Creation Church,recurring,758.38,4.0118302,14.03003,new creation church
1142,c4eb2ccdb6525098f88905a489c75f5f,165642,2024-06-10,173464_Dion & Arles Sarl,one off,29876.3725162,635.3404288,1101.4483606,dion & arles sarl
1143,eb02d56a9f7d8f0ef2f1f5df0ef334c6,126776,2023-10-27,146748_1ST AUTOMOBILE SERVICES LLP,one off,1517.7003912,19.0884246,39.4585114,1st automobile services llp
1144,07b8de0f5413d7067f03bb3899820dfe,195095,2024-07-15,199480_studiocandco,one off,273.0168,2.4419836,6.142878,studiocandco
1145,dd0cacacdd8b05d050f46a35b55545cd,168554,2024-04-12,163452_The Credence Organization Pte Ltd,one off,151.676,-0.113757,3.943576,the credence organization pte ltd
1146,66239b2e6a64e3481b699ee708643779,223164,2024-08-13,231298_LG,one off,169.460011,-2.2978914,0.0,lg
1147,9e6a3add888f61490083b835dcd52d42,20248,2024-10-03,246043_PROSEAL CONTRACTS PTE LTD,one off,909.29762,0.9783102,13.1882282,proseal contracts pte ltd
1148,5a9010cedc50ee576ac3c72e85148cb7,30503,2024-10-15,244881_First Maid Pte Ltd,recurring,198.69556,0.9555588,3.678143,first maid pte ltd
1149,7e449a1a9b5e37c1221c9ec906d96a7c,207649,2024-06-20,214464_StorHub 15 Changi Pte Ltd,recurring,376.118561,-3.0638552,5.6423472,storhub 15 changi pte ltd
1150,0856c083c3bb8fa9099f8c57efd699d3,146695,2024-02-14,171411_Singapore Trace Immigration Pte. Ltd.,one off,2350.978,29.880172,61.125428,singapore trace immigration pte. ltd.
1151,1a21b77fcfa4db88d9b0c0fd4881e253,129387,2024-07-23,213679_AZKEN (SG) PTE LTD,one off,606.704,1.5622628,15.774304,azken (sg) pte ltd
1152,5243458569ace5b1a15a648158e42947,172263,2024-04-16,189059_BT&TAN TRANSPORT PTE LTD,one off,537.31223,-0.417109,12.0885772,bt&tan transport pte ltd
1153,a195c8bb8601b2c59f290cceba5c1b17,132531,2024-02-26,141283_ACE DRIVE PTE LTD,one off,1653.2684,20.9767908,42.9849784,ace drive pte ltd
1154,2183ab389f235b9c442c05d29dcf942f,129387,2024-08-06,219115_Soon Tat Transport Service,one off,227.514,0.4777794,5.915364,soon tat transport service
1155,01f1d105700a02f5deaf5217ebdb542b,98682,2024-03-26,180056_TI Skin,one off,4387.98668,-17.784011,97.5200842,ti skin
1156,dab57498751e5e8ebc190374aa7249d2,156637,2023-12-28,160938_Professional Wills Limited,one off,2412.0351738,3.147277,53.7918934,professional wills limited
1157,328f476a87644197df3a9ef5b274d3df,220891,2024-08-06,"228619_BlueSG Pte. Ltd.,",one off,1761.9897568,22.5466374,45.8137358,"bluesg pte. ltd.,"
1158,2806878ee7bf2c940c5617c17e233760,109954,2024-02-15,107392_Luce Maintenance Group Pte Ltd,one off,238.0706496,1.0313968,4.284847,luce maintenance group pte ltd
1159,dee7ca0f1ea2b13070c318ff8b77b3e3,30274,2024-05-28,153205_Allianz Care Counselling Pte Ltd,recurring,204.7626,0.9707264,3.7919,allianz care counselling pte ltd
1160,d4679e6cdc239389814edd70e843e04f,29148,2024-02-07,170363_NAD SOLUTIONS PTE LTD,one off,139.54192,0.417109,2.3737294,nad solutions pte ltd
1161,8acf7aeef29c5d29dc4b2927629697cf,191005,2024-08-19,221242_FutsalArena @ Yishun Ltd Limited,one off,614.2878,-0.5156984,13.8252674,futsalarena @ yishun ltd limited
1162,94441fec2110e8feb67ee1b1873b25db,71443,2024-08-13,225318_Counselling and Care Centre,recurring,106.1732,0.4474442,1.9642042,counselling and care centre
1163,9246d47a1aad35a983fca595ecdbd591,167515,2024-10-02,230006_BAEMONT SINGAPORE PTE. LTD,one off,497.193928,1.9414528,8.6986186,baemont singapore pte. ltd
1164,951a6569ccdf66a769b6b96221859e61,21585,2024-10-21,251848_PropNex Realty Pte Ltd,one off,4215.83442,40.4140702,94.8581704,propnex realty pte ltd
1165,5e84a4cc21a64fc2a52b77da36e61b76,99231,2024-01-22,166438_Everyworks Group Pte Ltd,recurring,242.6816,1.175489,4.4896096,everyworks group pte ltd
1166,1bd926bdf8ce958f62abbc855b72f259,102662,2024-09-02,223224_AS-SUFI FOOD INDUSTRIES PTE LTD,one off,105.8091776,0.1365084,3.071439,as-sufi food industries pte ltd
1167,e7eaa1cc1e0bfaac59fd21b99f10593b,1058,2024-09-25,243833_Gymkraft Pte Ltd,one off,284.3621648,1.3423326,5.119065,gymkraft pte ltd
1168,51cdfb20f5211cc2ba351ce9f5b0a851,190604,2024-04-18,189663_SCK Motor Leasing Pte Ltd,one off,11224.024,-9.1991494,286.212612,sck motor leasing pte ltd
1169,a0f907d019e311f9b87b0a7d3228476d,146592,2023-11-14,144821_MARINE PARADE TOWN COUNCIL,recurring,82.815096,0.3109358,1.5319276,marine parade town council
1170,85d30f3d0321e6d0672ab54fbdd3b03a,25877,2024-08-07,197240_Senoko Energy Supply Pte Ltd,recurring,113.757,0.492947,2.1082964,senoko energy supply pte ltd
1171,44b2c3faf5d1aa48afcde3e1fadb517d,80021,2024-09-13,239358_ LANDMARK JV PTE. LTD.,one off,85181.3250218,381.3968858,1490.671728, landmark jv pte. ltd.
1172,b9d64666c0397706d7c37675d8d7ac9e,31057,2024-09-25,52868_Power Solution Services Pte Ltd,one off,113.757,0.682542,2.27514,power solution services pte ltd
1173,200a56626d4fe997697d0ee53142b3eb,149044,2024-01-30,147656_CYCLE & CARRIAGE LEASING PTE. LTD.,recurring,1895.95,-1.0313968,42.658875,cycle & carriage leasing pte. ltd.
1174,9ac7a7c5a4e612548ce4b6a8125edffd,203694,2024-06-25,205422_Sunshine Welfare Action Mission (SWAMI),one off,220.233552,2.7074166,5.725769,sunshine welfare action mission (swami)
1175,697a7dc189a8f25de8887cc1d302ce47,8773,2024-05-10,197930_Knotz Haven Pte Ltd,one off,3160.3893902,-1.6153494,71.1057088,knotz haven pte ltd
1176,f1b4bd50cd27c814061af9509af92509,49748,2023-10-23,146098_Rotary Club of Singapore,one off,1418.1706,0.2502654,36.8724356,rotary club of singapore
1177,4138e743aa6cfb4d40ace66a25e3f1c5,110229,2024-05-14,108024_Ministry of Manpower FWL 50A Levy bill,one off,455.028,2.085545,8.190504,ministry of manpower fwl 50a levy bill
1178,86ecda48c02b1f9caef37ce5d29feb71,120113,2023-11-24,152653_SUNSHINE EQUINE VETERINARY SERVICES PTE. LTD.,one off,2807.2800784,18.4134664,58.9564612,sunshine equine veterinary services pte. ltd.
1179,0f22343d142ed7faa640ae007f635605,6596,2024-02-29,75605_The Tanglin Club,one off,149.325022,0.7887152,2.9880172,the tanglin club
1180,8b0b9b08d4f1452634c6e55aaaea998e,194239,2024-11-04,205841_T&B MOTOR REPAIRS SERVICES PTE LTD,one off,349.6662666,1.4636734,6.256635,t&b motor repairs services pte ltd
1181,2dc8ab9b5b3ff722f478730b346e3153,47721,2024-01-29,148157_ClearHorizon Pte Ltd,recurring,22751.4,-68.6864766,511.9065,clearhorizon pte ltd
1182,9d3f24284c418cba5f326a6b2ed2c3c5,14946,2023-11-30,153994_Singapore Symphony Group,one off,1450.78094,13.3778232,32.6406752,singapore symphony group
1183,d18390ccc111f809ea82ab6864dc1713,126826,2024-05-17,199058_Flare Communications Coaching Pte Ltd,one off,9612.4665,41.9156626,168.2162678,flare communications coaching pte ltd
1184,5e91baf4eb42ed3cb54da4669834e5ad,214499,2024-08-05,220066_Seletar Flying Club,one off,688.305688,-0.5612012,15.4861196,seletar flying club
1185,699a99ba2905bb3b5dc74a58caebb9c9,170838,2024-04-12,187458_GLAXOSMITHKLINE PTE LTD,one off,11192.9910904,-6.977096,139.3447412,glaxosmithkline pte ltd
1186,b9f30feaf16613a16eb0ec62c003c074,159248,2024-01-29,167519_Lim Leong Seng Studio,one off,4322.766,12.3767616,69.164256,lim leong seng studio
1187,4e61106d62cfcb730bf7f832c501f243,200262,2024-10-15,249078_ERA Realty Network Pte Ltd,one off,4711.81494,22.3570424,83.8692442,era realty network pte ltd
1188,96a7de103bbe362bc8ef38aa8b92427e,99713,2024-01-16,163612_Bev Studios,one off,530.866,4.815713,11.944485,bev studios
1189,b707904904d10998b2d0a62686fda35f,102662,2024-10-21,224619_UNION LPG PTE LTD ,one off,355.869815,1.9642042,10.3215518,union lpg pte ltd 
1190,a5dc806b0f8680ae55f2cc253af9d4b3,108301,2024-10-10,246487_Bespoke Habitat Forte Pte Ltd,one off,1001.0616,-9.707264,3.2762016,bespoke habitat forte pte ltd
1191,6f0b16ca15a351529a717cfbd0e64543,18737,2024-01-29,57205_ST AUTO PTE LTD,recurring,1962.68744,24.9279506,51.0313902,st auto pte ltd
1192,ad24e32e3088941e7b4d7ea702621b5e,66012,2024-03-27,59547_Bluegym Pte Ltd,recurring,45.5028,1.8276958,2.578492,bluegym pte ltd
1193,b7869b326d2bd9dbe8afdcb1dbd123a4,13383,2024-02-26,173216_Active Global Specialised Caregivers Pte Ltd,one off,2262.24754,-6.9846798,50.9024656,active global specialised caregivers pte ltd
1194,2d8de23ece5a60efcf2e02fcb077ea38,98682,2024-09-09,180056_TI Skin,one off,8767.63118,-28.666764,178.9549286,ti skin
1195,e479186d4a6afb0633946e6c75ef6e7e,80026,2024-09-10,148835_Surge Plus Pte Ltd,recurring,477.7794,2.4874864,8.8427108,surge plus pte ltd
1196,4d074360c9f257c5384529e6762a690d,24254,2024-02-26,134340_REN CI HOSPITAL,one off,838.882037,4.6185342,15.774304,ren ci hospital
1197,fc38e33ebd939f976302d0b8202b02c4,98695,2023-11-17,120268_Schindler Lifts (Singapore) Pte Ltd,one off,652.4191464,3.0486876,11.7473062,schindler lifts (singapore) pte ltd
1198,9d42ec10c406fdcd276785c961005ff2,161192,2024-09-10,197008_PASIR RIS-PUNGGOL TOWN COUNCIL,recurring,57.712718,0.189595,1.0693158,pasir ris-punggol town council
1199,da82bb9a4aeea7cbf02d39f641e7be93,194383,2024-08-26,195082_DEAR MUSE MAKEUP PTE. LTD.,one off,56.8785,1.820112,2.7529194,dear muse makeup pte. ltd.
1200,46def267383f73a3f60314dec7deafd0,31478,2024-05-10,52402_The National University of Singapore Society,recurring,65.524032,0.1440922,1.1299862,the national university of singapore society
1201,a48da9ef932e53d729b796ee8213aecf,180388,2024-10-14,212349_Saffrons Services Pte Ltd,one off,5119.065,48.0509568,115.1827544,saffrons services pte ltd
1202,ebfb432b140777c351d69d4aace7ff7a,98682,2024-05-20,180056_TI Skin,one off,7583.8,36.0761366,156.6206376,ti skin
1203,20be7ac46a486cae65bf86677450fbf0,170841,2024-10-25,253655_PropNex Realty Pte Ltd,one off,4794.47836,19.9378102,81.5030986,propnex realty pte ltd
1204,648fcd38edaea9c135409d7aed06c279,155098,2024-05-31,155442_Lian Huat Leasing Pte Ltd,one off,267.8901512,2.3661456,6.029121,lian huat leasing pte ltd
1205,261eecf375c948ea20e4275c4bd4bd7a,28495,2024-09-04,235940_FLIPSTONE INTERIOR DESIGN PRIVATE LIMITED,recurring,5575.078894,28.628845,103.13968,flipstone interior design private limited
1206,9ce917ded67b9fbc643aa5f23063eeb1,187471,2024-05-16,188732_ASSURE (SINGAPORE) PTE. LTD.,one off,1475.3676196,18.7016508,38.3588604,assure (singapore) pte. ltd.
1207,f261b84b629f7c0a8d1f298d66e1cf56,107224,2024-03-19,179321_Smart relocators pte ltd,one off,3188.9879,29.5540686,71.7503318,smart relocators pte ltd
1208,6d5c5314308d4cec7a7437a1a899e656,159645,2024-07-05,179522_Senoko Energy Supply Pte Ltd,recurring,163.81008,0.7659638,3.03352,senoko energy supply pte ltd
1209,2bc412f51bba8a9c09fa9655cb95933e,137425,2024-10-28,254821_Skyfy Technology Pte Ltd,one off,227.514,1.0465644,4.095252,skyfy technology pte ltd
1210,64078eb8f6303149d61149359aea4e57,74756,2024-05-20,201436_Flywire Payments Corporation,one off,15655.8222926,-28.4316662,367.8598028,flywire payments corporation
1211,5126a1d13e3354c05b01222a8fa8f8fb,171681,2024-06-21,211552_The Performing Arts Loft Pte Ltd,one off,121.492476,1.706355,3.526467,the performing arts loft pte ltd
1212,da72db4d6e772e2e3519ebf2f47e6267,144600,2024-01-16,165278_ONE MORE BITE PTE. LTD.,one off,1593.7507376,14.7049882,35.8562064,one more bite pte. ltd.
1213,3e6099333f85aa9a1c20d00aedef3cf6,198344,2024-08-20,233459_HOH LAW CORPORATION CLIENT'S ACCOUNT,one off,704.53502,-0.568785,15.850142,hoh law corporation client's account
1214,4b48f317f9c17882a235465f28a3f405,157163,2023-11-24,152046_HUTTONS ASIA PTE. LTD.,one off,14835.05037,106.9012448,302.290268,huttons asia pte. ltd.
